	Sample_000	Sample_001	Sample_002	Sample_003	Sample_004	Sample_005	Sample_006	Sample_007	Sample_008	Sample_009	Sample_010	Sample_011	Sample_012	Sample_013	Sample_014	Sample_015	Sample_016	Sample_017	Sample_018	Sample_019	Sample_020	Sample_021	Sample_022	Sample_023	Sample_024	Sample_025	Sample_026	Sample_027	Sample_028	Sample_029	Sample_030	Sample_031	Sample_032	Sample_033	Sample_034	Sample_035	Sample_036	Sample_037	Sample_038	Sample_039	Sample_040	Sample_041	Sample_042	Sample_043	Sample_044	Sample_045	Sample_046	Sample_047	Sample_048	Sample_049	Sample_050	Sample_051	Sample_052	Sample_053	Sample_054	Sample_055	Sample_056	Sample_057	Sample_058	Sample_059	Sample_060	Sample_061	Sample_062	Sample_063	Sample_064	Sample_065	Sample_066	Sample_067	Sample_068	Sample_069	Sample_070	Sample_071	Sample_072	Sample_073	Sample_074	Sample_075	Sample_076	Sample_077	Sample_078	Sample_079	Sample_080	Sample_081	Sample_082	Sample_083	Sample_084	Sample_085	Sample_086	Sample_087	Sample_088	Sample_089	Sample_090	Sample_091	Sample_092	Sample_093	Sample_094	Sample_095	Sample_096	Sample_097	Sample_098	Sample_099
FBP1	124.43918499231893	96.57690147092218	52.88079386887366	109.00364649302668	162.45470680264685	162.02923794636374	120.05561101021974	219.08837333769944	197.15670783168406	129.48424251763134	115.34336133718682	166.66740664489893	163.8813681648631	90.8726209090873	223.88146296865733	150.83776392075208	194.08560442391456	131.0568595811732	135.16056985559405	108.68876934076388	70.92829789083278	165.85321714163456	88.82778447040705	183.34006215094269	123.74271271172758	170.68393720745416	50.421005041696866	99.34010852788889	65.42650835567329	172.29275126961102	176.3153513239806	142.09927434018655	203.0902903261879	255.54216544755045	199.73899653627785	116.48216692546882	108.20259388771461	72.86843025507551	58.606582853044706	199.59200168227423	144.9689252766556	136.11378473228723	169.45563839615807	163.1190141278602	64.5108547655018	130.07374606467857	113.56433710165732	110.03793156284016	98.17722173057108	103.48883946035566	122.44349264119057	220.80964099873734	127.88922042981756	243.83846619632155	153.9921650657574	178.93037809933983	350.9447391656545	111.35392124754961	147.41516398457821	100.79560322176263	214.67616846758813	162.83373807766242	156.40315023235047	131.60328945605832	129.528412464928	189.43560375137045	139.88146257322276	188.11175303987002	113.08608744886381	161.24015152418335	94.66557413375591	237.80416920547634	124.03731651591187	61.72713001413706	238.42542885160748	144.08091965239328	96.92818929952801	205.11833855919613	92.15731248984928	226.61099662301956	152.71508416632759	153.45947345703368	172.27471556010303	212.8838442207768	108.77988179364617	167.47447737722896	114.82424693466749	254.23571157958358	154.80128262144424	108.1888893245908	140.18950868798123	158.01677630213115	183.48002361165197	123.97347041234269	168.75930008319463	146.97208092255784	95.17577972029828	228.60995664701755	143.06172151254646	105.93944674704065
HMGCR	1129.9471881060679	1504.900070340201	1403.8557149460114	758.3430829971326	1087.2157410643056	548.5044339533985	1117.369310339557	1185.0911379984223	1338.763990589841	1670.3789405810935	749.3809286376056	1042.9649996214464	1124.563940553211	1591.1172854473996	871.0496789938873	1386.1682101895788	1586.3822477063982	819.2851351748204	1065.233554620742	860.4373396286063	884.7827771138245	1365.3310746050927	1464.6577925665624	658.4418564247705	2218.0912677314527	999.0606061088339	1489.4171878942561	613.3894752799595	1325.0230046104411	516.3648627176166	1033.4965702169752	911.6159192195871	785.6071474994109	1023.0450170843671	1105.8619500749448	1159.0750804697384	975.0060421857453	1556.4608629999982	744.5818165990428	999.4716897626911	1111.2733581736297	877.3173445166915	1043.3572397852486	1555.7084852577002	684.04505997337	1710.9955638087197	1248.0520313433615	1019.2426694923482	1164.271684100682	1478.4251463224577	756.04921320175	488.5614733147959	1001.7224620791382	1223.9361726128209	1333.979876342599	789.8685717281253	1034.0742256912454	1356.9008172710098	648.1375622793412	638.1387086298861	1031.1152086951608	856.5160922374744	885.3574219841481	874.4161988404097	1690.9280674622357	535.8093689366519	2127.2005808357203	857.2501969445092	1044.447441525294	2214.652492682472	2174.1048704819277	678.8701067540192	1384.8000982730757	972.5520090548941	1945.7345994806644	931.1159402941929	1345.6835962174491	1264.6842416580412	848.6328134456171	1231.8330720595343	1331.4474932043183	2388.5517241874154	967.6900639032411	1073.2922666876666	674.8418172332019	584.4573222798804	1159.2315971530957	1222.6535611678491	962.139125546098	1124.0112571416662	707.93266886	1018.0668457678394	1557.8438277863354	421.7731840538778	806.1267098097817	1119.208885194952	1493.4723691084241	1599.0578447989183	842.5574789360732	1613.7812712384036
FASN	63.346723442418586	53.14704030500722	55.80229360833422	34.928329567765246	23.137031476711655	54.65024751672387	64.38727725975288	31.02977941659418	81.5396264210103	45.22262048720099	51.44238973293025	52.17066028397244	38.95642135057836	32.646929208665256	85.91257928789575	47.10146000290784	28.626016601007493	78.14969318271223	36.94464331972173	38.510616895639004	45.218771085666624	29.860140697412117	46.1333371680716	58.473711488559644	46.24699572679272	67.4377245537177	51.45838856737996	44.22419876734496	57.205256784165556	56.743988150770654	49.79797854467109	29.419126182606277	85.02869578658421	41.42664138728232	58.962030122801416	34.22376951304968	47.049492473169224	81.86810531866202	57.01695310693544	27.4649388154048	101.55163233617942	19.316649307717153	73.3003988641906	32.23583499022904	34.423110215988025	20.59140416420497	68.2144993361379	25.10982331088787	41.81285986101715	55.18162890501647	39.25563608687024	43.99150392237423	41.969535240376366	63.93179856744055	47.70356199540629	15.548029508666222	20.39513191508752	27.940576409767093	38.537761951614684	22.601290484532104	51.43987114867129	35.90583744603295	43.66173177937013	52.28664474462116	47.50708605203365	33.588049753520586	47.37306945613157	55.59778008112713	50.55196830504614	37.74231802795561	49.72536818237547	31.87149288255198	61.06650594390964	58.56167955211946	53.38176140304614	61.58345333967112	41.35548333042076	44.94153557648758	14.81833503794207	47.24508805467215	37.639295702725505	77.42686504803233	60.73802377827363	56.44839749796955	39.942806540390364	61.4352616445299	40.929584047920756	87.00457931073639	18.59853452762699	58.38994517332484	104.82954430319425	40.57168025013783	51.6937495487761	52.07312841585821	50.659235993789366	67.33897998088953	72.8827938427058	47.56986713921517	25.28750381963114	42.470325813915984
ACACA	678.846114419354	363.3681798843493	405.29735359479224	540.811116505747	237.13221997772246	527.7481919519781	361.03105826546596	485.07763652570645	366.70503039291276	388.06576290953325	298.9876313460588	367.16979047892596	611.4531365472445	269.9719810455186	451.3134656770127	407.88545295444356	283.5100519226555	357.45567352417424	451.1961749494446	388.23859858571234	302.63969531383503	528.9067162798889	224.06244761962685	337.65519891539634	415.3702341905726	567.7909843388403	564.875506489056	583.0511798520889	310.1290971054744	271.4421367087711	243.43382837832962	470.4221360534036	484.7158248853194	281.91089758504364	418.15746073631664	389.5767088913899	332.17473729629023	419.1234909513871	202.70476031885107	461.55042143422014	419.54594615306485	357.76307732960305	481.81868406352805	572.7277335437485	197.00785153218027	420.12763813930155	232.4363544631343	388.44659895428504	373.1522237030664	199.17679087574268	475.4192622858035	378.481783275219	243.01433390909898	296.83177121029826	301.200020933918	202.9593617048275	423.88969575244016	518.9147277903819	380.7453874219543	302.2399395836374	376.6642377675807	279.9262448047195	231.14118797656502	460.8327020677592	393.8364137055689	321.9968002329737	317.91657309461067	455.53772643670345	253.3887210887577	459.7151149666299	391.13385684809526	538.5749256103757	379.8971119544162	444.3144393100848	518.8895982408416	543.9926023600946	134.9574700284043	419.2402481581701	299.39608984969635	404.5596049262679	474.7443424469449	238.8405452817213	182.59483744645763	527.2360105411983	272.0703187152034	516.5194572271034	645.6023705491313	554.6513079871696	317.7072423713393	266.0771638975166	303.5432023217245	405.36604743227207	392.7552498972949	510.8598652542631	256.70079967714946	222.91770752865213	331.0031622656079	298.9495179414702	235.89862104434332	232.59465168006344
SCD	219.90722372844982	174.37294740727936	324.20072024883376	165.2712087505315	167.07472262240682	218.51973565823664	218.04545066825847	196.48987393348773	192.46079268329962	277.2079493060573	148.69982140548953	287.55248354954335	362.7865931920819	131.62427505442847	80.19762826976759	117.94303454832513	179.59484478907757	160.0036516723627	231.87687647103593	160.625790615285	276.68717958805655	217.2327660711941	134.36140490224008	189.68698478536828	189.74087401359535	98.34922081855542	160.8373432857386	107.44746435188844	126.52519964937996	332.4148407659114	218.39844439659552	210.22220912209804	267.69527068852483	125.8769247054511	247.2675404184751	135.66774189294105	275.5639194663159	173.95913450800265	232.80048271337446	134.55137323182151	296.4437283163717	72.70569446497674	174.7027949454478	140.63911573322164	224.5615277532314	259.13915801447655	135.42902093640842	275.6421245723728	295.0681592084334	239.72358737675805	146.24095891728925	248.7705856919612	168.37100050342778	98.49131515184666	205.6251859617478	118.99074293600621	268.42004313724345	361.85529119947284	222.05427162130127	350.3073260736762	180.39669904879554	222.10679947842382	110.38766493481324	103.13869830678121	117.56025734863618	238.2836022089556	163.30276269621874	373.4069876474123	251.20229281977186	216.98495193457137	215.68393607722012	115.86017963126908	229.4008047714603	147.9339580198398	189.6838271999173	111.6708859445184	227.36358821615622	174.2994923432867	226.14084316618528	140.7677934175906	237.80131723131547	146.92363347777942	217.720424044906	208.11707000739034	392.08482963818574	195.08218915632634	186.59701793291123	246.51353163654318	322.1074798605818	203.61829002962136	95.92651665242737	236.6721566804964	274.7019814446812	172.91116938298282	269.04215571132323	196.89779412528486	211.53102193623562	184.32120886241748	249.51150266149162	340.9287006797776
FADS2	22.978804398821477	15.224691349504635	23.494010268753257	13.433266489208386	18.163999861976272	9.152997990875814	21.573742003280252	10.70331583668965	2.329654149546004	19.59921500719961	11.94883895174189	24.10042460415983	6.938743249930832	12.488135520317917	15.801414856642017	14.160489290375885	18.863376511793795	10.58370658278881	24.990163752250282	12.284524813949044	13.9616173600557	13.196423653898124	5.667384669345587	16.929623513303206	18.69195614529517	8.566474456133385	17.51486428533256	9.746874311220935	17.07797211266283	7.870979580922575	2.5062640665849854	11.138503639593695	14.84249248578392	12.744167226480794	27.660802187671134	18.287860500378446	12.727675900852766	28.330799310227384	9.614279054276466	8.192043796777103	21.949060883511617	18.144870365837676	24.921980470799443	1.1429727023254561	16.369218704878957	15.069780410342451	15.430791259667958	12.536322027167527	6.20733936242387	18.000064642121885	25.35381062263869	10.877448522075667	35.75239186177265	14.296184318434651	31.872231791633936	11.703133398681267	17.294126456840985	11.340434997675645	5.059984052276197	24.827648268972077	11.820746803661066	17.438234800529656	3.744238460465612	13.890306366340889	9.012216293445785	21.668917392390274	20.232597117984792	25.10170186223699	25.965566866714767	13.588413518503339	9.9740604279382	24.01000841925691	17.115804749213144	17.713637654666652	31.691352557893246	8.74161547645537	14.488994429651136	17.365793701178507	11.480795290194278	6.4960383193699	18.68766498442166	16.436489755194813	23.760769376009435	12.338964709859232	16.02840349521167	17.391289275409562	17.058556741254318	14.088917929733567	20.01663605356579	8.989993231357014	14.890802411050055	10.036023045814488	27.042928094759453	17.373141862194146	12.789463841455245	10.453312001597844	14.99176990137175	13.431469618114988	11.032629403088707	14.231251486846316
GCK	38.38677813940067	64.88596902860607	89.88527035794	153.99316564252194	106.3652832690649	149.71539232493512	154.4075248820655	75.60320220422126	94.59806815340005	105.26411527872168	184.36575599447357	71.05747904298045	72.96214671487986	94.9566247570807	139.6416098879597	79.58552656898189	46.482790360289876	92.33583792752795	88.28344749422709	58.06165528447335	120.60577498821885	152.4900284936786	141.98766022337432	64.8444588708191	164.02366421147383	56.02651867211092	37.86279240545186	96.91517768999789	128.86791909446703	124.7083084374288	72.85076926179833	85.76961309978815	192.7613062377954	115.52311329088853	130.69807095324308	92.16843448393935	68.41742588538553	57.37844058171363	200.38932550415348	91.5098731408343	146.51114588799862	52.638679739924996	119.6411479496652	104.34927199299344	55.41893262409363	97.47690678786195	59.926834790725096	87.46806379907503	94.939540928152	117.61379544552157	121.57467211569028	124.10465057620237	110.5554777248593	71.70669036264876	64.17221791740008	117.74098435575297	42.905709348746825	103.8417557470871	76.58986755482148	81.86444490304905	47.625570620584966	48.93493773335772	108.99485883512766	72.06472700196262	117.69301759812664	79.39110354975453	104.61396425444877	114.26724837417791	121.07490738410473	134.55888060208483	172.93680737107925	86.62601056742497	125.15225013472656	76.615115196236	126.4497707472787	103.38469746178812	100.99919847724901	119.41305667601567	64.74043934326973	102.45140828460993	70.35191023920763	107.07009020903654	91.29921314373472	53.884132573977034	60.1868706259312	57.92902029335484	90.34972654561739	129.21023810973256	104.41833575821914	129.49797809281205	57.278347678209244	98.11610811100755	93.83664115992323	89.7385857833303	68.93705140799155	64.97961556440059	68.36066651050412	76.00404621339187	121.14231910881632	158.67346375171212
HNF4A	47.72272119480762	118.16276970066109	91.36452035861178	114.76918548203412	109.95320818068369	117.86613818692315	94.40235309585651	80.4420176118438	125.4528726868062	143.22457270992905	92.78135934906508	97.64103299607885	126.70045550493411	58.646191317266485	132.9510092923593	96.54542911475095	106.55789101567264	102.07586184852697	57.824098533320125	124.07812748495313	149.69124748592182	176.10220671482222	191.9488605166196	176.7206879953642	89.46026870636268	103.13118583309672	45.44385611133825	119.1208034770301	105.7806337182978	191.3071595452553	64.17795505434542	48.78321738713374	151.71209721859802	132.21104990466318	163.23044551239775	142.26044978597278	170.14884594415267	121.69730168670725	94.44526346568458	115.80180915814147	85.48491358095875	147.07826941454942	128.54485935535956	76.05803916071132	133.00888447163072	119.93303642679844	58.867394548589324	95.54371411207558	130.52455662415534	91.79485371008866	154.2123927508249	85.613986958672	53.32006523050811	119.74622586211615	175.79118843225592	53.17460742608796	128.15527638715972	132.86432733754197	95.9778043113304	110.43908181027447	139.59898844519125	61.4814110081022	173.08572605081767	85.30579753623053	104.91702913294618	74.50837539989354	79.53776651901289	163.10300092288676	87.88953369569896	109.56245457265209	125.3825256957249	84.23595616726338	186.85971587523503	156.35643970044597	138.1505064355918	118.94319726401051	139.93654470809417	68.53793834394693	94.54263825245884	92.11163555557029	118.43337282060197	151.57318008677015	75.02195079886555	78.98277624352558	55.04651375007846	114.63351173226108	107.77208781291455	112.42358280135738	183.08851573367932	165.94977367969358	81.26149986671962	95.1584883022906	97.24379200069102	90.6915091810436	96.5640304980183	249.48798037964139	113.40612310899225	143.8127970569309	60.243448231506356	137.26453193007552
HNF1A	1209.2762481698576	583.1744678234107	949.9990430442693	737.8990108856623	620.1550699019623	357.67174326344366	905.4879126913612	938.4839484876292	993.7609954695422	977.8694659022073	1148.7560887994728	717.389592982978	1020.9981026044964	712.4484929192658	738.254562193412	931.1810214354182	420.8025948898319	621.2431950762731	749.9355608496311	597.7935621304093	599.905699760381	330.73336459542656	834.4155577547422	1536.1528088870402	900.6726940970403	939.8266248503745	993.3842090146663	1114.7962928339182	741.6607008907343	674.0390476989745	862.9380851527334	680.6191385847292	1249.2942608595981	344.4369091047863	693.0904342174061	934.2248204839857	1201.5418733328033	1205.4448565888445	522.6757768847776	857.2666052339073	734.7045587610198	288.5124461998359	787.1419462533256	966.1914383090152	871.7516873549628	811.0712323389125	351.3695604638484	708.10500349197	1155.7491566881254	641.0216508156119	907.4684610504761	872.4025460920255	519.6258826380396	426.4002061398991	962.6015908615503	113.14452301662728	702.1492197264705	720.985439568045	1003.9067514005623	667.6120972479639	811.0284039180708	957.548269595963	701.4825626589908	357.0687989909269	532.517409222421	777.4825521304084	677.8597715475904	507.8870025873215	816.1099624661115	379.2055321446471	700.647635385851	353.9188853135347	602.4468965389706	770.343269656686	574.9045181299809	1211.2746393138098	756.143159899814	894.0316661993098	626.424885938575	914.1561778209798	1223.4204572750718	838.647586948916	1269.5345690019149	494.41948813046935	870.3216648719145	986.5135351314198	502.57838225986	654.9207868488634	1115.1469788166976	985.941094931017	727.529413356533	688.1423327412003	1160.8015820362975	497.1663990111927	853.8000858411093	645.8534132507746	930.9713851780067	646.3304487658387	770.3337123704038	766.027193724856
CEBPA	1114.101584534735	4494.049809920222	2921.752715917633	1833.6099747445182	1875.4734524953483	3072.8168007712584	1474.876236365345	3012.881903222794	3088.9068668596533	2546.236089883419	1751.5591887741766	2144.1774703785045	2135.4885357009935	3676.9877787493306	2378.1601718725087	1718.7561592794987	1844.7999697832845	2308.803042553995	2192.3478649767894	2054.746420575469	2078.3824420679957	2729.837423135158	3703.914222611768	2980.3354207327925	3197.843465835928	2617.642085852464	2294.884848223585	2035.1111529535929	2627.661553888814	1690.9695780203829	4441.999035043676	1366.5168723952554	2130.3491456979073	2540.1390959846326	1943.9823094859103	1908.4547383837269	4332.067482693203	2010.8692614583838	1886.5508347151215	2581.1469475859726	2203.1992911263833	2025.9522940887514	2840.0913324425774	2007.3877955220426	1432.566146746362	2742.394410408739	2149.380734055631	3142.190212095761	2681.3677526369434	3523.603498970164	1351.1366048466614	3049.193040776868	3950.10686537033	1338.4633362153618	1164.626316859018	2524.331088861964	2015.6559045186996	2460.283286265339	3096.9228043984385	3242.0602111889043	1161.8933485745874	1007.0833297929236	2164.4351671752515	3298.252919803497	2798.3739278060343	2953.0447791665038	3332.787905652571	1404.6636528932584	1972.2705387572646	2683.6848835176925	1539.3749106127002	1318.3951965279969	2709.066966600747	2169.292735785522	2263.2495487194924	2422.012031462743	2346.6645908849605	2180.1324000285745	2483.9319134827538	3062.765427160153	1878.1147670315695	2793.0327424463453	2553.5824087114624	1832.9395975059874	3455.3372091549472	2757.3176094970486	1446.2095501189192	3095.4209575695863	1932.1310616225246	2119.0073906365606	1481.831986320424	1342.1901887515223	3525.4347312384734	1650.3572791552178	3249.2186326989727	2092.9026306259143	1771.6780899062535	2115.8647340064267	3518.566560551767	1244.8768721832546
NR1H4	703.3886788860651	335.43680025917087	559.0985421070367	342.99855128915	409.13036784776165	640.5576527513643	328.595513952682	720.1257920133608	561.8214532250297	370.9127089860867	295.33133261220456	552.9526617679153	521.4704821132237	372.7871873617118	417.96523118156585	637.624909890605	365.4378791916743	782.540313799607	604.0675531640576	352.16531085845236	328.38602968472367	414.4961154004081	337.75377219059664	365.597866559216	694.1389597440436	472.8167312559377	346.8246188570028	673.3175642496457	446.9807193386043	413.1724053414711	494.11980266681803	405.0248880418438	398.1380471586971	439.82128102948974	267.49138970541196	484.48602714928444	547.1491675838254	640.5073938293953	345.9579395755161	579.5006144001011	333.9997500638679	298.40871922804575	312.15678358768986	381.7525015222572	354.07999662375835	810.1778274272644	223.297636456051	532.9725949615485	407.0993645934759	310.8898830442813	337.0783719521834	495.6541466759376	592.1654709245463	635.9383403238185	688.9105406218522	626.8474785099274	370.2009099190563	431.0556316990948	639.6559839180202	363.39177226760495	329.8416952417227	631.2561322945379	390.9694374720267	365.73622644976757	526.5984579136475	625.7589833406762	736.2316848676863	535.549175253002	509.205054298931	438.600610420033	231.6243964552021	375.363400565461	299.18110991731106	575.884673020729	420.80964247720436	275.9664247481622	204.24541107877408	358.49871697723836	435.22130841094696	239.50249006931313	417.21134499420384	603.9041804016157	747.8670750712464	426.16177473870266	243.93649511607748	573.978395061031	715.5337019260508	336.3352806017856	647.9556666077212	514.4013097551973	298.9884092555298	432.81792572082384	390.62126851068825	441.3368995150092	347.6865614116622	385.7666976986441	298.1596568112532	422.16951451834245	512.6994612693758	606.7016730319443
RXRA	26.972849100834278	26.64949627608156	20.753608772510617	11.672893477498361	26.29783308939846	28.222025868876383	27.10791801000304	29.9151136261486	12.802885248347472	22.899476951409653	24.372354579503146	38.25608400272692	30.787897101324493	34.0949380685	27.174565994775634	35.98741649051638	30.60468597945263	18.78330481038993	42.87502721607706	34.96399115581978	38.3065581432902	45.04572094027218	52.57774450762734	38.12299853522039	21.38063503998172	30.77590765318728	27.782772524430598	16.91206220304953	34.1968282057294	29.815031965386037	24.171490618265572	15.46228766036951	19.522889486864447	15.0062405817526	21.613250971089126	14.453467635170206	14.802774691453328	14.418360321976609	18.944918839119442	31.546938721877602	27.22266581542788	29.22874762291803	26.921720541819507	23.047408082029467	38.21458997919621	28.578768546084852	42.9075971877658	18.36141942884716	19.42700984300741	33.07906402911794	27.850863485178724	33.34911844755912	28.60713767452821	27.627585955395556	20.460631409744686	37.45679790580141	34.549280932149	23.71195941057122	49.166637210029016	44.030859092358234	25.254251379086632	44.456590292755344	19.72234940710623	23.935188020048333	20.99689801576841	12.899904793162454	23.64683727988671	31.693318813411526	14.14057750599044	56.72093747805828	25.502920138149392	22.82255398712848	26.469134509389114	32.020324908866854	19.09828385329203	34.27515019787817	21.630712723207075	25.110792175744002	23.023529709743976	18.771341932344765	22.32243601629039	5.134420443461101	45.426816786907025	36.50611861609152	27.74143798451487	30.441565324050508	36.13985249775642	46.933298821093445	37.42032115691502	26.10834400410123	56.059383358444265	28.912611483849656	26.64908387109648	28.07649937804075	33.19899130858461	36.35629132725591	41.499847783622414	22.630742346956968	12.301058772672878	56.42785068200102
PPARA	71.1912611457766	86.07746103586236	89.5407011036656	65.51124252952083	94.20098362732328	75.55720452474323	31.984262159786798	80.26889920131137	42.03161604467565	118.11421335539784	38.96867076939123	75.75753206916892	72.78573463546041	87.81425295395053	79.3961688686137	92.31051736353156	68.4563084788261	56.09635819903739	133.6611188344724	35.341705579892675	72.50262334362345	73.54132138156878	66.87809792682049	96.02649213461794	82.61504569479827	82.21134407825886	32.31140969518227	79.56930507500104	118.48105290942578	103.88503792095916	79.51024181425855	33.26372494018773	44.87694433580121	28.881202554598747	160.95174934893706	52.90330843535384	72.71261139427989	68.9230396446065	48.36821584816298	100.26134131794966	93.48989340686846	41.73569792556319	55.38221857276301	82.17922019731013	74.60441408176003	96.58159950472499	77.8332541649354	94.94446312723146	39.32528803063483	56.8483003303875	100.66645720288763	39.283663105967754	83.2079559055366	76.7078868677439	68.77251594996935	110.26244081387847	76.63801284169674	115.10048087001886	77.7312523862588	65.06882868944761	81.55808453158197	88.88309336458859	104.04604523395408	74.47891843680826	63.50651833446383	78.55840836411097	29.541864933965872	62.33656538482792	130.37859460175002	48.440437515702854	87.4187056869131	59.78766948898121	46.21088513774359	93.37720944162847	57.12662609092673	25.468990643864824	70.35324915598473	81.02267951582097	98.2604949997666	85.95910928257724	94.23897207720569	133.01886848117533	103.24711799042532	56.44063644269857	77.35158312485338	116.96246442952362	53.981886020835006	105.38901513094049	44.16503244374493	45.26177984699506	53.92013462260539	117.81340882380815	88.66348586116632	96.99783781902622	72.42790785844315	48.66189066852888	92.37349769372071	112.34310831616179	73.63991796743943	37.623356332595506
PPARG	2152.1461956278495	831.3001497739345	569.2816622667866	1462.0830386599478	735.3071327461444	1159.3042423135955	1587.7752730502632	876.4543922664154	930.2752019300021	1475.083195693272	905.6129292611055	1181.8085013055145	1534.428341767762	1074.217086832664	894.9447753586948	1052.8377674405695	906.6331507071123	900.2517805559725	519.4320882863444	672.5250295614596	1104.3508009322163	942.0447390102469	983.720183609924	714.2376954811468	643.3966903864203	1348.4173119703967	606.4994478527619	739.9310362775468	756.1900095208533	1183.865354967711	430.93803140535306	1727.4774155832392	1214.248645910625	1056.146979324452	1217.4304117401869	718.9021807313821	928.7789582256128	714.5664935024294	604.6327139639579	979.2942186299745	1116.4772468883825	794.416497978696	748.3525636838833	701.920415827999	1944.7652209478292	601.5595505913295	541.0228357546124	635.1527178497104	1553.654032582179	547.2091813193126	1234.3615523592716	633.1360810558524	1251.752331700115	554.1962188207805	731.4483665672022	1219.9715398465748	1334.394181133953	1036.9296153055532	552.4498973168311	818.835025379499	887.7423628378389	732.0449195133882	1323.9311300281972	842.398242497297	629.5848707163838	1616.4666367241814	736.4278521860224	830.5065811632968	306.560858676485	783.739409672445	795.3702873317854	878.4240857344208	761.9633864268425	997.6615235347555	820.4094387889593	695.173471932605	927.1779723443171	872.5048558616286	472.42153236595425	1939.4700556747873	976.4030851401852	1074.9430094570712	608.084770600853	840.348981465064	1024.1896976346702	926.7818190301284	779.4292371902164	1385.2328250890694	745.0904243947962	467.6592542109034	837.3745616456364	886.3968949189283	847.7939157542191	1111.7558551737757	1322.1025244280897	754.229775180056	886.5345743907621	1093.3451313504663	1010.7811151616199	1080.7795075407996
